timestamp,T_drybulb_C,"detached, '[1984 , 2011]', 1","detached, '>2011', 1","detached, '[1946 , 1983]', 1","detached, '<1946', 1","detached, '[1984 , 2011]', 2","detached, '>2011', 2","detached, '[1946 , 1983]', 2","detached, '<1946', 2","semi-detached, '[1946 , 1983]', 2","semi-detached, '[1984 , 2011]', 2","semi-detached, '>2011', 2","semi-detached, '<1946', 2","row, '[1946 , 1983]', 2","row, '[1984 , 2011]', 2","row, '>2011', 2","row, '<1946', 2","semi-detached, '[1946 , 1983]', 1","semi-detached, '[1984 , 2011]', 1","semi-detached, '>2011', 1","semi-detached, '<1946', 1"
9/3/2021 3:00,-17.93333333,13.10168375,12.77098284,13.23752717,13.10479616,13.14151862,12.88853333,13.25032564,13.0088,13.87288136,13.64081871,13.30368272,13.87463768,14.07790698,13.8775974,13.54351852,14.21111111,13.80069204,13.58779395,13.20081967,13.83043478
9/3/2021 4:00,-19.53333333,12.57316984,12.374883,12.66520164,12.57074341,12.58372493,12.446,12.64841129,12.49474286,12.96920904,12.87345029,12.75042493,12.96304348,13.05697674,12.95876623,12.84907407,13.10296296,12.9283737,12.85307951,12.65519126,12.96014493
9/3/2021 5:00,-19.23333333,12.49439971,12.3550702,12.55950254,12.4557554,12.5,12.374,12.53990527,12.38628571,12.88714689,12.73730994,12.53002833,12.91376812,12.94244186,12.85227273,12.66759259,13.10074074,12.84757785,12.72306831,12.48360656,12.86086957
9/3/2021 6:00,-20.6,11.97811127,11.79453978,12.15105047,12.05095923,12.02713467,11.89626667,12.15543714,12.01977143,12.49632768,12.35099415,12.10566572,12.60217391,12.64709302,12.48863636,12.18796296,12.77703704,12.44688581,12.31119821,12.01502732,12.55652174
9/3/2021 7:00,-20.5,12.54143485,12.37722309,12.65694277,12.54076739,12.58154728,12.4408,12.65014802,12.48674286,13.02923729,12.88350877,12.65609065,13.10362319,13.14651163,13.02597403,12.7712963,13.28222222,12.98131488,12.84960806,12.58087432,13.05942029
9/3/2021 8:00,-20.8,14.54582723,14.35101404,14.50915238,14.28800959,14.57315186,14.3512,14.48468522,14.14537143,15.14138418,14.91976608,14.76147309,15.0942029,15.25,15.18896104,15.01574074,15.36592593,15.06816609,14.88868981,14.66584699,15.07681159
9/3/2021 9:00,-19.2,16.20054905,16.00842434,16.05472108,15.75815348,16.18885387,15.9164,15.96617328,15.51702857,16.75748588,16.59216374,16.3509915,16.64202899,16.84186047,16.82597403,16.75648148,16.94444444,16.67387543,16.56450168,16.31393443,16.61304348
9/3/2021 10:00,-17.16666667,17.45,17.30873635,17.22180633,16.85863309,17.40025788,17.11026667,17.09141504,16.56845714,17.98361582,17.7497076,17.42266289,17.84347826,17.98139535,18.00194805,17.92962963,18.23555556,17.89982699,17.74356103,17.41939891,17.76956522
9/3/2021 11:00,-16.03333333,17.57478038,17.37519501,17.44199469,17.07482014,17.56137536,17.29093333,17.32196566,16.79828571,18.17514124,18.03391813,17.69433428,18.13405797,18.30406977,18.24675325,18.1287037,18.42074074,18.08269896,17.99664054,17.66557377,18.08913043
9/3/2021 12:00,-15.23333333,19.10204978,18.8351014,19.0156001,18.66055156,19.13335244,18.8644,18.95129268,18.37645714,20.06341808,19.78093567,19.51161473,20.08115942,20.22034884,20.09285714,19.84444444,20.42888889,19.93771626,19.73370661,19.40245902,19.99130435
9/3/2021 13:00,-14.66666667,20.24282577,20.1624025,20.04851485,19.74376499,20.26567335,20.14826667,19.96275903,19.46822857,20.7450565,20.72093567,20.78385269,20.73768116,20.82034884,20.84805195,20.93611111,20.76296296,20.64792388,20.68600224,20.70956284,20.7326087
9/3/2021 14:00,-14.33333333,20.87536603,20.71201248,20.7659261,20.43956835,20.91237822,20.6552,20.70128281,20.12274286,22.08813559,21.67263158,21.11756374,22.21666667,22.15988372,22.00292208,21.51388889,22.72296296,21.94100346,21.62721165,21.13961749,21.92608696
9/3/2021 15:00,-14.33333333,21.84472914,21.75975039,21.5932142,21.32398082,21.86223496,21.7592,21.51180186,20.99451429,22.37937853,22.42023392,22.56203966,22.31086957,22.43139535,22.48798701,22.70092593,22.29777778,22.27231834,22.38913774,22.51311475,22.3057971
9/3/2021 16:00,-14.93333333,21.25296486,21.08221529,21.18485873,21.01786571,21.31994269,21.23226667,21.15275311,20.74182857,22.12966102,22.06584795,22.08696884,22.23550725,22.21627907,22.13701299,22.08240741,22.27037037,22.00743945,22.01422172,21.98606557,22.12971014
9/3/2021 17:00,-16.13333333,21.44857247,21.29266771,21.39601546,21.20407674,21.51226361,21.40453333,21.35731202,20.91382857,22.3490113,22.26596491,22.30793201,22.40797101,22.40523256,22.34675325,22.31851852,22.47851852,22.21920415,22.22396417,22.20874317,22.29637681
9/3/2021 18:00,-16.83333333,20.79718155,20.55288612,20.8300169,20.59280576,20.87587393,20.65866667,20.8176041,20.30297143,22.14519774,21.78865497,21.44985836,22.27318841,22.24476744,22.05097403,21.63055556,22.66888889,21.98823529,21.73449048,21.36775956,22.03043478
