timestamp,A_Pre1945,B_19461983,C_19842010,D_Post2011,Average of temperatureatmospherique
6/26/2020 6:00,1.0298,0.890786441,0.720373333,0.909209302,19.3
6/26/2020 7:00,1.1648,1.081301695,1.1248,0.762139535,20.96666667
6/26/2020 8:00,0.8977,1.020854237,1.068373333,1.090493023,22.7
6/26/2020 9:00,0.9799,1.307715254,1.25744,1.40344186,24.9
6/26/2020 10:00,1.2055,1.316969492,1.476106667,1.188167442,26.9
6/26/2020 11:00,1.411,1.354637288,1.528693333,1.315869767,28.36666667
6/26/2020 12:00,1.4191,1.241369492,1.40624,1.042381395,29.3
6/26/2020 13:00,1.2221,1.12240678,1.562186667,1.044669767,30.16666667
6/26/2020 14:00,1.177,1.246413559,1.51008,1.047795349,30.96666667
6/26/2020 15:00,1.474,1.242976271,1.401653333,1.189004651,31.13333333
6/26/2020 16:00,1.0412,1.233783051,1.70272,1.654548837,31.06666667
6/26/2020 17:00,1.0978,1.220481356,1.808053333,1.588465116,30.13333333
6/26/2020 18:00,1.1738,1.311050847,1.397706667,1.443572093,29.16666667
6/26/2020 19:00,1.0094,1.189057627,1.918506667,1.213786047,28.63333333
6/26/2020 20:00,1.508,1.158488136,1.381973333,1.252409302,26.8
6/26/2020 21:00,1.5812,1.097694915,1.06592,1.078827907,24.43333333
6/26/2020 22:00,1.0736,0.985484746,1.438453333,1.049581395,22.53333333
6/26/2020 23:00,0.6649,0.955891525,0.836106667,1.013413953,21.63333333
6/27/2020 0:00,1.0899,0.829240678,0.725013333,0.758790698,21.06666667
6/27/2020 1:00,0.6614,0.772291525,0.67392,0.7752,21.03333333
6/27/2020 2:00,0.6035,0.712474576,0.74928,0.605134884,20.83333333
6/27/2020 3:00,0.9018,0.789498305,0.77968,0.571534884,21.03333333
6/27/2020 4:00,0.79,0.853383051,0.751413333,0.636111628,21.1
6/27/2020 5:00,0.9472,0.810589831,0.875146667,0.90295814,20.93333333
6/27/2020 6:00,1.1542,0.776725424,0.877173333,0.952130233,21.13333333
6/27/2020 7:00,0.816,0.77979661,1.022133333,0.773637209,21.2
6/27/2020 8:00,0.8682,0.87919322,0.910826667,0.843795349,21.5
6/27/2020 9:00,0.9983,1.017661017,1.083786667,1.000130233,22.03333333
6/27/2020 10:00,0.8646,0.839938983,1.128693333,1.111423256,22.53333333
6/27/2020 11:00,0.8497,0.935877966,0.880373333,0.908595349,22.9
6/27/2020 12:00,0.9476,0.881959322,1.014826667,1.106790698,23
6/27/2020 13:00,0.9611,1.0128,0.999893333,1.142232558,23.26666667
6/27/2020 14:00,0.8161,1.084291525,0.991306667,1.538790698,23.53333333
6/27/2020 15:00,1.1458,1.088908475,1.396373333,1.487888372,23.43333333
6/27/2020 16:00,1.133,1.192698305,1.80768,1.883497674,23.1
6/27/2020 17:00,1.3382,1.205410169,1.57776,1.543702326,22.4
6/27/2020 18:00,1.2719,1.12100339,1.307093333,1.432130233,22.2
6/27/2020 19:00,0.918,1.191762712,1.39536,1.157693023,21.4
6/27/2020 20:00,0.8491,1.26099661,1.134293333,1.182753488,20.26666667
6/27/2020 21:00,0.9656,1.038549153,1.249546667,0.922325581,18.8
6/27/2020 22:00,0.8385,0.8316,0.88096,0.834530233,17.76666667
6/27/2020 23:00,0.6629,0.71979661,0.76624,0.669376744,18.1
6/28/2020 0:00,0.6229,0.60520678,0.508373333,0.612502326,17.4
6/28/2020 1:00,0.5287,0.50560678,0.548586667,0.500316279,16.8
6/28/2020 2:00,0.541,0.46720678,0.57168,0.603293023,16.26666667
6/28/2020 3:00,0.6025,0.527247458,0.489386667,0.493339535,16.13333333
6/28/2020 4:00,0.5552,0.702976271,0.66112,0.504334884,16.33333333
6/28/2020 5:00,0.6415,0.66919322,0.717333333,0.782623256,15.66666667
6/28/2020 6:00,0.7714,0.596155932,0.84848,0.896148837,15.2
6/28/2020 7:00,0.8931,0.564081356,0.765333333,0.900334884,16.46666667
6/28/2020 8:00,0.8413,0.718922034,0.938133333,0.594753488,17.63333333
6/28/2020 9:00,0.9944,0.677064407,1.081173333,0.675237209,18.76666667
6/28/2020 10:00,1.088,0.829220339,0.899733333,1.018604651,20.16666667
6/28/2020 11:00,1.1811,0.726427119,0.756266667,0.783683721,20.6
6/28/2020 12:00,1.1515,0.707938983,0.601546667,0.966251163,21.26666667
6/28/2020 13:00,0.59,0.867864407,0.797173333,0.926902326,22.03333333
6/28/2020 14:00,0.6754,0.769566102,0.969066667,0.982325581,22.3
6/28/2020 15:00,0.9163,0.931769492,1.259466667,0.88855814,23.03333333
6/28/2020 16:00,1.0434,1.054840678,1.256373333,1.260223256,22.76666667
6/28/2020 17:00,1.2685,1.070888136,1.19904,1.3872,22.86666667
6/28/2020 18:00,1.0201,1.063810169,1.34736,1.035906977,23
6/28/2020 19:00,0.9401,1.070542373,0.962186667,1.2552,22.56666667
6/28/2020 20:00,0.8366,1.036657627,1.03808,1.292037209,21.6
6/28/2020 21:00,0.8128,0.907037288,0.999946667,1.220037209,19.9
6/28/2020 22:00,0.7434,0.62959322,1.034773333,0.97144186,19.1
6/28/2020 23:00,0.6451,0.587186441,0.67328,0.867237209,18.7
6/29/2020 0:00,0.8031,0.522813559,0.54672,0.643813953,18.2
6/29/2020 1:00,0.6001,0.432711864,0.5192,0.593023256,17.3
6/29/2020 2:00,0.5383,0.443288136,0.42672,0.606251163,16.56666667
6/29/2020 3:00,0.7092,0.542338983,0.46224,0.645990698,15.7
6/29/2020 4:00,0.5066,0.621071186,0.611786667,0.646883721,15.4
6/29/2020 5:00,0.7977,0.61240678,0.6848,0.647665116,14.53333333
6/29/2020 6:00,0.9778,0.709850847,0.814026667,0.92132093,14.66666667
6/29/2020 7:00,0.6332,0.740542373,0.873866667,0.8736,16.3
6/29/2020 8:00,1.2983,0.722949153,0.976693333,0.787255814,17.93333333
6/29/2020 9:00,0.8533,0.852244068,0.96384,0.88772093,19.5
6/29/2020 10:00,0.8973,0.871627119,0.61568,1.01464186,21.1
6/29/2020 11:00,0.7858,0.784535593,0.78384,0.872148837,22.4
6/29/2020 12:00,0.7733,0.751789831,0.642506667,0.899665116,23.3
6/29/2020 13:00,0.8099,0.879823729,0.71824,1.168967442,24
6/29/2020 14:00,0.8068,0.721566102,0.60752,1.200111628,24.66666667
6/29/2020 15:00,1.2049,0.819538983,0.954453333,1.118846512,21.93333333
6/29/2020 16:00,1.5299,1.025410169,1.360906667,1.145413953,18.63333333
6/29/2020 17:00,1.4709,1.092569492,1.650506667,1.14904186,18.8
6/29/2020 18:00,1.0302,1.089762712,1.118933333,1.101488372,18.76666667
6/29/2020 19:00,0.9137,1.138840678,1.20768,1.02692093,18.8
6/29/2020 20:00,1.0379,0.905511864,1.19744,1.079051163,18.9
6/29/2020 21:00,0.9244,0.737430508,0.975626667,0.749134884,18.23333333
6/29/2020 22:00,0.9157,0.650583051,0.847893333,0.695776744,17.06666667
6/29/2020 23:00,0.6651,0.620379661,0.548693333,0.738697674,16.1
6/30/2020 0:00,0.7017,0.496474576,0.46848,0.489767442,15.5
6/30/2020 1:00,0.5485,0.426386441,0.434826667,0.705097674,14.43333333
6/30/2020 2:00,0.5675,0.443877966,0.406346667,0.587051163,13.5
6/30/2020 3:00,0.5007,0.494379661,0.526613333,0.51387907,12.66666667
6/30/2020 4:00,0.5933,0.610108475,0.64544,0.709116279,12.4
6/30/2020 5:00,1.2617,0.578115254,0.899306667,0.514269767,12.86666667
6/30/2020 6:00,1.3575,0.644115254,0.7656,0.654865116,13.83333333
6/30/2020 7:00,1.1071,0.611898305,0.845493333,0.884316279,15.43333333
6/30/2020 8:00,0.9644,0.704623729,0.745013333,0.87895814,16.96666667
6/30/2020 9:00,1.2385,0.876935593,0.795946667,0.809302326,18.4
6/30/2020 10:00,0.944,0.714732203,0.92192,1.109860465,19.56666667
6/30/2020 11:00,0.7635,0.745911864,0.71696,1.080502326,20.1
6/30/2020 12:00,1.1612,0.722115254,0.91616,0.88827907,20.56666667
6/30/2020 13:00,1.1735,0.738,0.982293333,0.845246512,21.26666667
6/30/2020 14:00,1.0395,0.747620339,1.02128,1.089432558,22.16666667
6/30/2020 15:00,0.9427,0.828162712,0.978613333,0.940688372,22.53333333
6/30/2020 16:00,1.2287,0.953511864,1.037386667,1.18135814,21.2
6/30/2020 17:00,1.059,1.027240678,1.310026667,0.970939535,21.4
6/30/2020 18:00,1.0381,0.920501695,1.339626667,1.067106977,21.66666667
6/30/2020 19:00,0.9018,0.897864407,1.170293333,1.167572093,21.26666667
6/30/2020 20:00,1.2545,0.880149153,1.15456,1.01575814,20.33333333
6/30/2020 21:00,0.8389,0.777518644,1.131893333,0.83972093,19.7
6/30/2020 22:00,0.7197,0.71440678,0.821653333,0.867851163,19.36666667
6/30/2020 23:00,0.5545,0.595261017,0.704,0.654753488,19.2
7/1/2020 0:00,0.5747,0.517301695,0.727573333,0.646604651,18.63333333
7/1/2020 1:00,0.5771,0.509369492,0.48304,0.577618605,18.46666667
7/1/2020 2:00,0.724,0.478474576,0.392,0.628911628,18.56666667
7/1/2020 3:00,0.611,0.485613559,0.53344,0.611051163,18.46666667
7/1/2020 4:00,0.6644,0.576142373,0.659786667,0.517339535,18.13333333
7/1/2020 5:00,0.5995,0.593898305,0.68304,0.648167442,18.26666667
7/1/2020 6:00,0.9777,0.771376271,0.666293333,0.745618605,18.33333333
7/1/2020 7:00,1.0622,0.792020339,0.79072,1.102213953,19.4
7/1/2020 8:00,1.3266,0.960162712,0.967306667,1.159646512,21.36666667
7/1/2020 9:00,1.2572,0.934474576,0.877333333,1.260781395,23.03333333
7/1/2020 10:00,1.0877,1.180210169,1.349866667,1.311795349,24.43333333
7/1/2020 11:00,1.0595,0.89379661,1.056586667,1.199609302,24.53333333
7/1/2020 12:00,1.1368,0.988637288,0.91152,1.084074419,24.1
7/1/2020 13:00,1.279,1.044345763,1.118506667,1.395962791,24.7
7/1/2020 14:00,1.0842,1.063444068,1.048053333,1.169469767,25.4
7/1/2020 15:00,0.9275,1.126637288,1.002026667,1.254809302,25.3
7/1/2020 16:00,1.636,1.121105085,1.265813333,1.002530233,25.63333333
7/1/2020 17:00,1.2581,1.055267797,1.06112,1.332781395,26.56666667
7/1/2020 18:00,1.2097,1.040705085,1.08176,1.320111628,26.73333333
7/1/2020 19:00,0.9589,1.099301695,1.10128,1.145023256,25.96666667
7/1/2020 20:00,1.3461,1.172440678,1.030933333,1.282660465,25.26666667
7/1/2020 21:00,1.333,1.024250847,1.16048,0.813544186,24.2
7/1/2020 22:00,0.7518,0.786711864,0.847306667,0.821693023,23.1
7/1/2020 23:00,0.753,0.621355932,0.767093333,0.79227907,23.16666667
7/2/2020 0:00,0.8614,0.606101695,0.69712,0.697395349,22.3
7/2/2020 1:00,0.7705,0.585437288,0.568586667,0.783906977,22.3
7/2/2020 2:00,0.6903,0.527735593,0.69088,0.725134884,22.5
7/2/2020 3:00,0.8671,0.609884746,0.66368,0.523702326,21.6
7/2/2020 4:00,0.5907,0.633681356,0.739413333,0.596093023,20.93333333
7/2/2020 5:00,0.7807,0.654081356,0.7752,0.794288372,20
7/2/2020 6:00,0.7886,0.721627119,0.989546667,0.848037209,19.56666667
7/2/2020 7:00,0.9199,0.839247458,0.83296,1.004539535,20.23333333
7/2/2020 8:00,1.0132,0.824115254,1.003306667,1.014306977,21.1
7/2/2020 9:00,0.9371,1.046318644,0.913333333,1.016651163,21.73333333
7/2/2020 10:00,1.0164,1.124705085,1.010773333,1.086586047,22.53333333
7/2/2020 11:00,1.3329,0.973667797,1.220213333,1.018995349,23.63333333
7/2/2020 12:00,1.2132,1.043044068,1.071306667,0.879013953,24.36666667
7/2/2020 13:00,0.9488,0.877016949,1.143146667,0.744725581,24.86666667
7/2/2020 14:00,1.2086,0.890094915,1.43984,0.827832558,25.4
7/2/2020 15:00,1.2257,0.91159322,1.305866667,0.971162791,25.7
7/2/2020 16:00,1.1036,0.980094915,1.086506667,1.143906977,25.73333333
7/2/2020 17:00,1.13,0.985810169,1.17552,1.140948837,25.63333333
7/2/2020 18:00,0.9929,0.882325424,1.29376,1.276855814,25.63333333
7/2/2020 19:00,1.1242,0.883322034,1.03344,1.271106977,25.46666667
7/2/2020 20:00,1.0605,0.96079322,1.09808,1.080334884,24.1
7/2/2020 21:00,1.1086,0.784820339,1.128266667,1.13307907,22.73333333
7/2/2020 22:00,0.6973,0.762711864,0.938133333,0.812204651,21.36666667
7/2/2020 23:00,0.8114,0.694271186,0.764,0.706046512,19.66666667
7/3/2020 0:00,0.6896,0.715037288,0.67264,0.72424186,19.1
7/3/2020 1:00,0.7187,0.501111864,0.54992,0.558586047,17.3
7/3/2020 2:00,0.8009,0.518277966,0.557066667,0.58744186,15.93333333
7/3/2020 3:00,0.7123,0.546935593,0.513173333,0.572204651,14.96666667
7/3/2020 4:00,0.5363,0.520169492,0.534773333,0.511869767,14.23333333
7/3/2020 5:00,0.635,0.599389831,0.709813333,0.539944186,15.03333333
7/3/2020 6:00,0.8122,0.865911864,0.5808,0.724576744,15.26666667
7/3/2020 7:00,1.5384,0.933111864,0.94032,1.091553488,16.36666667
7/3/2020 8:00,1.0379,0.855579661,0.73328,1.319944186,18.46666667
7/3/2020 9:00,1.4661,0.998542373,0.965866667,0.840111628,19.73333333
7/3/2020 10:00,1.6128,0.852854237,1.322826667,1.155348837,21.06666667
7/3/2020 11:00,0.9685,0.904088136,0.714186667,1.254195349,22.13333333
7/3/2020 12:00,1.0896,0.789905085,1.11984,1.158865116,23
7/3/2020 13:00,0.9775,0.7788,1.172533333,1.114660465,23.4
7/3/2020 14:00,0.9062,0.73279322,1.173386667,0.734232558,23.73333333
7/3/2020 15:00,1.0038,1.033118644,0.90848,1.045116279,24.3
7/3/2020 16:00,1.0307,0.945071186,0.96416,1.345283721,24.23333333
7/3/2020 17:00,1.4761,1.008081356,1.456213333,1.426716279,24.03333333
7/3/2020 18:00,1.4466,1.02219661,1.15376,1.308,24
7/3/2020 19:00,0.8444,1.09059661,1.28208,1.331609302,22.8
7/3/2020 20:00,0.9729,1.135566102,1.31856,1.058232558,20.86666667
7/3/2020 21:00,0.7634,0.84160678,0.912053333,0.88587907,19.3
7/3/2020 22:00,0.8137,0.652108475,0.78048,0.867572093,18.76666667
7/3/2020 23:00,0.7034,0.646535593,0.58096,0.683218605,17.93333333
7/4/2020 0:00,0.5332,0.486142373,0.7032,0.535032558,17.1
7/4/2020 1:00,0.6181,0.454677966,0.44224,0.579795349,16.53333333
7/4/2020 2:00,0.515,0.451362712,0.456106667,0.546362791,15.56666667
7/4/2020 3:00,0.5962,0.582610169,0.50592,0.623386047,14.26666667
7/4/2020 4:00,0.5346,0.638216949,0.51168,0.561153488,13.76666667
7/4/2020 5:00,0.7937,0.656298305,0.785226667,0.603125581,12.7
7/4/2020 6:00,0.6059,0.770501695,0.878506667,0.741767442,13.03333333
7/4/2020 7:00,0.9036,0.684630508,0.672746667,0.770455814,16.53333333
7/4/2020 8:00,1.1393,0.803938983,0.760213333,1.235832558,18.43333333
7/4/2020 9:00,0.7593,0.772616949,0.795466667,0.77732093,20.3
7/4/2020 10:00,0.609,0.825152542,0.894773333,1.012744186,21.23333333
7/4/2020 11:00,0.8225,0.673688136,0.752373333,1.12135814,21.9
7/4/2020 12:00,0.6727,0.759172881,0.913013333,1.01944186,22.96666667
7/4/2020 13:00,0.6617,0.748759322,0.804373333,1.0224,23.4
7/4/2020 14:00,0.6129,0.650623729,1.004853333,1.224948837,23.96666667
7/4/2020 15:00,0.9464,0.851857627,1.044,1.20424186,23.8
7/4/2020 16:00,0.7796,0.937769492,1.0544,1.323683721,23.9
7/4/2020 17:00,0.929,1.234027119,1.042666667,0.994269767,24.96666667
7/4/2020 18:00,1.2085,1.157959322,1.18864,1.820148837,24.6
7/4/2020 19:00,1.2458,1.328786441,1.37312,1.296669767,24.4
7/4/2020 20:00,0.9804,1.025938983,1.341493333,1.140223256,22.76666667
7/4/2020 21:00,0.8666,0.887694915,1.17872,0.866790698,20.93333333
7/4/2020 22:00,0.4774,0.730474576,0.877386667,0.785972093,20.13333333
7/4/2020 23:00,0.4875,0.661464407,0.78992,0.833190698,20.23333333
7/5/2020 0:00,0.5698,0.592901695,0.70128,0.708111628,19.76666667
7/5/2020 1:00,0.5999,0.484271186,0.643733333,0.594139535,19.06666667
7/5/2020 2:00,0.5296,0.579091525,0.57952,0.601730233,17.86666667
7/5/2020 3:00,0.5469,0.633254237,0.583306667,0.543237209,16.96666667
7/5/2020 4:00,0.5141,0.672386441,0.601866667,0.685618605,16.8
7/5/2020 5:00,0.5155,0.628677966,0.966026667,0.667367442,15.93333333
7/5/2020 6:00,0.767,0.713044068,0.84352,0.63064186,16
7/5/2020 7:00,0.7678,0.659491525,0.784533333,0.754381395,17.63333333
7/5/2020 8:00,1.024,0.757301695,0.69536,0.7512,18.46666667
7/5/2020 9:00,0.9861,0.786386441,0.783733333,0.782065116,18.7
7/5/2020 10:00,1.0409,0.828813559,0.78192,0.942474419,18.76666667
7/5/2020 11:00,0.7709,0.905694915,0.945653333,0.853730233,18.93333333
7/5/2020 12:00,0.7322,0.669355932,0.743626667,0.907088372,18.8
7/5/2020 13:00,0.5822,0.823159322,0.6288,0.881804651,18.83333333
7/5/2020 14:00,0.6976,0.869349153,0.756853333,1.069116279,19.86666667
7/5/2020 15:00,0.7997,0.985891525,1.101226667,1.172316279,20.1
7/5/2020 16:00,0.7362,1.139938983,1.027413333,1.251404651,20.03333333
7/5/2020 17:00,1.1237,1.230122034,1.217333333,1.263237209,19.93333333
7/5/2020 18:00,0.9705,1.241044068,1.345546667,1.265637209,19.43333333
7/5/2020 19:00,0.9707,1.082867797,1.312426667,1.232483721,18.86666667
7/5/2020 20:00,0.9051,0.999437288,1.18592,1.228297674,18.1
7/5/2020 21:00,0.812,0.810142373,0.735573333,1.063646512,17.7
7/5/2020 22:00,0.6394,0.736189831,0.729386667,0.831795349,17.26666667
7/5/2020 23:00,0.5661,0.645722034,0.47968,0.509972093,16.66666667
7/6/2020 0:00,0.5353,0.520169492,0.5408,0.521413953,16.13333333
7/6/2020 1:00,0.5225,0.433749153,0.60752,0.461190698,15.93333333
7/6/2020 2:00,0.4716,0.451484746,0.562346667,0.457227907,15.86666667
7/6/2020 3:00,0.6696,0.521328814,0.601226667,0.589227907,15.8
7/6/2020 4:00,0.4696,0.612061017,0.689493333,0.507293023,15.83333333
7/6/2020 5:00,0.905,0.651132203,0.87888,0.542623256,16
7/6/2020 6:00,1.0858,0.704338983,0.9968,0.710344186,16.23333333
7/6/2020 7:00,0.7922,0.553932203,0.84048,1.062139535,16.63333333
7/6/2020 8:00,0.7566,0.765030508,0.736586667,0.690976744,17.8
7/6/2020 9:00,0.7123,0.747315254,0.970826667,0.712353488,18.93333333
7/6/2020 10:00,0.8838,0.754250847,0.818026667,0.860037209,20.13333333
7/6/2020 11:00,0.9566,0.807050847,0.734346667,1.242139535,21.03333333
7/6/2020 12:00,0.8846,0.662928814,0.838826667,1.071348837,21.8
7/6/2020 13:00,1.023,0.735986441,0.688106667,0.793116279,21.56666667
7/6/2020 14:00,0.6631,0.85600678,0.75392,0.949506977,22.3
7/6/2020 15:00,0.6711,0.778027119,0.887626667,0.935832558,23.43333333
7/6/2020 16:00,0.8148,0.799769492,1.13904,1.182474419,23.93333333
7/6/2020 17:00,0.9829,0.867844068,1.399733333,1.691051163,23.66666667
7/6/2020 18:00,0.8444,0.999355932,1.02352,1.440948837,23.83333333
7/6/2020 19:00,0.8914,1.015138983,0.77296,0.979311628,23.16666667
7/6/2020 20:00,0.8782,1.031064407,0.94304,1.151218605,21.73333333
7/6/2020 21:00,0.845,0.946332203,0.874133333,1.06532093,19.76666667
7/6/2020 22:00,0.6932,0.829627119,0.542506667,0.613060465,18.6
7/6/2020 23:00,0.6924,0.660549153,0.59712,0.641023256,17.06666667
7/7/2020 0:00,0.5325,0.505159322,0.510133333,0.644037209,15.33333333
7/7/2020 1:00,0.6537,0.515288136,0.40064,0.583925581,14.33333333
7/7/2020 2:00,0.4606,0.447416949,0.39888,0.547702326,13.76666667
7/7/2020 3:00,0.5504,0.509023729,0.423786667,0.534753488,13.33333333
7/7/2020 4:00,0.4222,0.589220339,0.689706667,0.57572093,12.7
7/7/2020 5:00,0.9514,0.474101695,0.83936,0.505283721,12
7/7/2020 6:00,1.0648,0.664128814,0.782933333,0.75332093,12.93333333
7/7/2020 7:00,1.1308,0.689023729,0.728853333,0.994939535,15
7/7/2020 8:00,1.4372,0.65420339,0.513973333,0.833246512,16.9
7/7/2020 9:00,1.1961,0.73999322,0.664426667,0.884706977,18.86666667
7/7/2020 10:00,0.7912,0.736067797,0.740906667,1.313637209,20.3
7/7/2020 11:00,0.9873,0.867966102,0.99248,1.124874419,21.56666667
7/7/2020 12:00,0.7155,0.829789831,0.697653333,0.716818605,22.2
7/7/2020 13:00,0.8007,0.742433898,0.644746667,0.756223256,23.5
7/7/2020 14:00,0.7535,0.707125424,0.823733333,1.216632558,23.93333333
7/7/2020 15:00,0.6793,0.931525424,1.139893333,1.23895814,24.33333333
7/7/2020 16:00,1.2498,0.762122034,1.14656,1.21975814,24.5
7/7/2020 17:00,1.0643,0.964108475,1.447093333,1.232037209,24.56666667
7/7/2020 18:00,0.7077,1.099016949,1.444693333,1.148427907,24.36666667
7/7/2020 19:00,0.9132,1.257559322,1.168746667,1.40187907,24.16666667
7/7/2020 20:00,1.1745,0.897172881,0.984106667,1.243311628,22.86666667
7/7/2020 21:00,1.0382,0.895179661,1.051466667,1.135534884,21
7/7/2020 22:00,0.8074,0.655281356,0.62464,1.00744186,19.73333333
7/7/2020 23:00,0.6077,0.633620339,0.6984,0.77252093,19.03333333
7/8/2020 0:00,0.7071,0.603579661,0.513706667,0.698176744,18.26666667
7/8/2020 1:00,0.5255,0.476623729,0.555573333,0.6264,18.7
7/8/2020 2:00,0.6337,0.471315254,0.478613333,0.653860465,18.03333333
7/8/2020 3:00,0.5044,0.588752542,0.547893333,0.60267907,17.76666667
7/8/2020 4:00,0.5563,0.692420339,0.75984,0.659944186,17.73333333
7/8/2020 5:00,0.8675,0.559728814,0.571946667,0.734232558,18.1
7/8/2020 6:00,1.0469,0.71200678,0.525493333,0.795460465,17.76666667
7/8/2020 7:00,1.0488,0.697850847,0.81424,0.678753488,18.8
7/8/2020 8:00,0.9123,0.742779661,0.6304,0.926455814,19.73333333
7/8/2020 9:00,0.8655,0.769688136,0.776106667,0.933488372,20.83333333
7/8/2020 10:00,0.8799,0.885335593,0.874933333,0.932539535,22.53333333
7/8/2020 11:00,1.0916,0.918630508,0.76272,1.105451163,23.5
7/8/2020 12:00,0.9469,0.794786441,0.620373333,0.962232558,24
7/8/2020 13:00,0.7379,0.947288136,0.821866667,0.994660465,24.9
7/8/2020 14:00,0.6909,0.888162712,1.000586667,1.297562791,25
7/8/2020 15:00,0.7827,0.919138983,1.177866667,1.057953488,25.36666667
7/8/2020 16:00,1.282,0.884481356,1.02912,1.290474419,24.56666667
7/8/2020 17:00,0.8008,1.056630508,1.207946667,1.20507907,24.43333333
7/8/2020 18:00,1.2418,1.01800678,1.29488,1.302195349,24.13333333
7/8/2020 19:00,0.8765,0.938827119,1.15728,1.084186047,23.66666667
7/8/2020 20:00,0.9701,1.013389831,0.96384,1.168576744,22.43333333
7/8/2020 21:00,0.844,0.967057627,0.995626667,0.940130233,20.33333333
7/8/2020 22:00,0.5932,0.742677966,0.709066667,0.829730233,19.2
7/8/2020 23:00,0.6129,0.643037288,0.545546667,0.808186047,17.76666667
7/9/2020 0:00,0.55,0.524766102,0.56912,0.68427907,16.16666667
7/9/2020 1:00,0.6241,0.46340339,0.48256,0.522865116,15.33333333
7/9/2020 2:00,0.5302,0.407776271,0.449866667,0.577730233,13.63333333
7/9/2020 3:00,0.5964,0.426569492,0.382986667,0.529172093,11.36666667
7/9/2020 4:00,0.5419,0.555335593,0.35136,0.4608,10.53333333
7/9/2020 5:00,0.6873,0.606833898,0.526826667,0.528055814,10.33333333
7/9/2020 6:00,0.889,0.831071186,0.56768,0.737469767,10.63333333
7/9/2020 7:00,0.8753,0.800033898,0.759946667,0.884148837,13.06666667
7/9/2020 8:00,1.0143,0.87219661,1.080586667,1.128446512,15.3
7/9/2020 9:00,1.1428,0.774447458,0.84432,1.246102326,16.6
7/9/2020 10:00,0.7939,0.714386441,1.06,0.909432558,17.13333333
7/9/2020 11:00,0.8372,0.810650847,0.962933333,1.084688372,18.23333333
7/9/2020 12:00,0.9229,0.879091525,0.9592,0.99867907,19.23333333
7/9/2020 13:00,0.6491,0.886637288,1.100426667,0.744613953,20.33333333
7/9/2020 14:00,1.1194,1.049837288,0.95712,0.955590698,21.23333333
7/9/2020 15:00,1.0129,0.935064407,1.142346667,0.702251163,21.73333333
7/9/2020 16:00,0.7314,0.803511864,1.01312,1.07972093,22.5
7/9/2020 17:00,0.6814,0.846386441,1.157173333,1.133972093,22.53333333
7/9/2020 18:00,0.9207,0.862718644,1.15776,1.099144186,22.66666667
7/9/2020 19:00,0.7157,0.992115254,0.992746667,0.916186047,22.13333333
7/9/2020 20:00,0.9244,0.736250847,0.87424,0.956706977,20.96666667
7/9/2020 21:00,0.7902,0.711071186,0.92016,0.722511628,19.1
7/9/2020 22:00,1.0037,0.632237288,0.718986667,0.779665116,17.36666667
7/9/2020 23:00,0.5419,0.556332203,0.556853333,0.706102326,16.96666667
7/10/2020 0:00,0.6152,0.459416949,0.494346667,0.69304186,15.76666667
7/10/2020 1:00,0.4664,0.425532203,0.50208,0.555739535,15
7/10/2020 2:00,0.675,0.414081356,0.408266667,0.577172093,13.23333333
7/10/2020 3:00,0.4781,0.416216949,0.39152,0.478995349,12.83333333
7/10/2020 4:00,0.5936,0.429457627,0.596906667,0.494009302,11.96666667
7/10/2020 5:00,0.5327,0.503877966,0.481706667,0.457451163,11.33333333
7/10/2020 6:00,0.6908,0.784291525,0.575893333,0.598269767,11.56666667
7/10/2020 7:00,0.9913,0.958088136,0.600213333,0.767162791,15.1
7/10/2020 8:00,1.26,0.854216949,0.904213333,0.696781395,17.36666667
7/10/2020 9:00,1.2677,0.992359322,0.888426667,0.774697674,19.23333333
7/10/2020 10:00,0.9669,0.97639322,0.958453333,0.929413953,20.86666667
7/10/2020 11:00,0.8468,0.965023729,1.087253333,0.951962791,22.5
7/10/2020 12:00,0.8142,1.097613559,0.958506667,1.04695814,23.93333333
7/10/2020 13:00,0.7918,0.960183051,1.188693333,1.215460465,24.76666667
7/10/2020 14:00,1.0414,0.799362712,1.212053333,1.08664186,25.06666667
7/10/2020 15:00,1.0263,0.879111864,1.203573333,1.037693023,25.66666667
7/10/2020 16:00,1.2219,0.91460339,1.312426667,1.149432558,26.73333333
7/10/2020 17:00,1.2833,0.810894915,1.01552,1.07224186,26.5
7/10/2020 18:00,0.9598,1.002508475,1.172586667,1.155348837,26.53333333
7/10/2020 19:00,0.9775,1.075830508,1.380693333,1.325637209,25.6
7/10/2020 20:00,1.0248,1.144047458,1.160106667,1.038809302,24.16666667
7/10/2020 21:00,0.7673,0.895220339,0.875093333,0.789153488,23.1
7/10/2020 22:00,0.7381,0.694352542,0.84128,0.82264186,22.13333333
7/10/2020 23:00,0.5688,0.617430508,0.643413333,0.65492093,21.2
7/11/2020 0:00,0.5771,0.594915254,0.536586667,0.765767442,20.4
7/11/2020 1:00,0.6067,0.57459661,0.505706667,0.727702326,19.86666667
7/11/2020 2:00,0.5295,0.577891525,0.524373333,0.670548837,19.76666667
7/11/2020 3:00,0.578,0.613220339,0.56816,0.627739535,18.9
7/11/2020 4:00,0.9448,0.613281356,0.472533333,0.671665116,17.96666667
7/11/2020 5:00,0.9876,0.562230508,0.6696,0.65335814,17.73333333
